gr.K;gr.1;gr.2;gr.3;cltype.small;cltype.reg;cltype.reg.A;hdeg.ASSOC;hdeg.BS.BA;hdeg.MS.MA.MEd;hdeg.MA.;hdeg.Ed.S;hdeg.Ed.D.Ph.D;clad.NOT;clad.APPR;clad.PROB;clad.PEND;clad.1;clad.2;clad.3;exp.p;read.p;math.p;ses.F;ses.N;schtype.inner;schtype.suburb;schtype.rural;schtype.urban;sx.M;sx.F;yrs.0;yrs.1;yrs.2;yrs.3
17512;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;13;571;561;1;0;1;0;0;0;1;0;0;0;1;0
17513;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;3;644;588;1;0;1;0;0;0;1;0;0;0;0;1
17514;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;10;444;515;0;1;0;0;1;0;0;1;0;1;0;0
17515;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;9;536;538;0;1;1;0;0;0;1;0;0;1;0;0
17516;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;13;421;500;0;1;0;0;1;0;1;0;1;0;0;0
17517;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;11;441;495;1;0;0;0;1;0;1;0;0;1;0;0
17518;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;13;515;541;1;0;0;0;1;0;1;0;0;0;1;0
17519;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;402;412;1;0;0;0;1;0;0;1;1;0;0;0
17520;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;10;457;502;0;1;0;0;1;0;1;0;0;1;0;0
17521;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;26;517;550;0;1;0;0;1;0;1;0;0;0;1;0
17522;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6;422;405;0;1;0;0;1;0;1;0;1;0;0;0
17523;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;382;444;0;1;0;0;1;0;1;0;1;0;0;0
17524;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;5;480;463;0;1;0;0;1;0;1;0;0;1;0;0
17525;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;459;477;0;1;0;1;0;0;1;0;0;1;0;0
17526;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;23;582;568;1;0;0;1;0;0;1;0;0;0;1;0
17527;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;471;474;1;0;0;1;0;0;0;1;0;1;0;0
17528;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;27;426;470;1;0;1;0;0;0;1;0;0;1;0;0
17529;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;17;434;473;1;0;1;0;0;0;1;0;1;0;0;0
17530;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;10;470;536;1;0;0;0;1;0;0;1;1;0;0;0
17531;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;15;629;612;1;0;0;0;1;0;0;1;0;1;0;0
17532;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;13;650;639;1;0;0;0;1;0;0;1;0;0;1;0
17533;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;7;670;651;1;0;0;0;1;0;0;1;0;0;0;1
17534;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;437;468;1;0;0;0;1;0;0;1;1;0;0;0
17535;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;490;562;1;0;0;0;1;0;0;1;0;1;0;0
17536;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;571;620;1;0;0;0;1;0;0;1;0;0;1;0
17537;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14;608;672;1;0;0;0;1;0;0;1;0;0;0;1
17538;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;544;574;1;0;1;0;0;0;1;0;0;0;1;0
17539;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;14;567;565;1;0;1;0;0;0;1;0;0;0;0;1
17540;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6;518;626;0;1;0;0;1;0;0;1;1;0;0;0
17541;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;16;651;627;0;1;0;0;1;0;0;1;0;1;0;0
17542;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;8;669;699;0;1;0;0;1;0;0;1;0;0;1;0
17543;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;12;728;711;0;1;0;0;1;0;0;1;0;0;0;1
17544;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;626;571;1;0;0;0;0;1;0;1;0;0;0;1
17545;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;12;492;559;0;1;0;1;0;0;1;0;1;0;0;0
17546;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;20;579;567;0;1;0;1;0;0;1;0;0;1;0;0
17547;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12;684;639;0;1;0;1;0;0;1;0;0;0;1;0
17548;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;14;670;684;0;1;0;1;0;0;1;0;0;0;0;1
17549;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;30;505;518;1;0;1;0;0;0;1;0;0;0;1;0
17550;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;31;535;520;1;0;1;0;0;0;1;0;0;0;0;1
17551;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;5;413;513;0;1;0;0;1;0;0;1;1;0;0;0
17552;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2;516;520;0;1;0;0;1;0;0;1;0;1;0;0
17553;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;19;577;554;1;0;0;0;1;0;0;1;0;0;1;0
17554;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;590;585;1;0;0;0;1;0;0;1;0;0;0;1
17555;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;437;468;1;0;1;0;0;0;1;0;1;0;0;0
17556;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;18;488;538;1;0;1;0;0;0;1;0;0;1;0;0
17557;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;19;611;599;1;0;1;0;0;0;1;0;0;0;1;0
17558;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;30;599;620;1;0;1;0;0;0;1;0;0;0;0;1
17559;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;18;579;538;1;0;0;1;0;0;0;1;0;1;0;0
17560;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;7;586;579;1;0;0;1;0;0;0;1;0;0;1;0
17561;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;616;618;1;0;0;1;0;0;0;1;0;0;0;1
17562;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;427;463;1;0;0;0;1;0;1;0;1;0;0;0
17563;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;16;462;481;1;0;0;1;0;0;1;0;0;1;0;0
17564;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;7;587;571;1;0;0;0;1;0;1;0;0;0;0;1
17565;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;3;475;542;0;1;0;1;0;0;1;0;0;1;0;0
17566;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;25;560;615;0;1;0;1;0;0;1;0;0;0;1;0
17567;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;12;612;631;0;1;0;1;0;0;1;0;0;0;0;1
17568;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;10;393;484;0;1;0;0;1;0;1;0;1;0;0;0
17569;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;9;483;553;0;1;0;0;1;0;1;0;0;1;0;0
17570;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;13;474;484;0;1;0;0;1;0;0;1;1;0;0;0
17571;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;514;549;0;1;0;0;1;0;0;1;0;1;0;0
17572;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;25;602;599;0;1;0;0;1;0;0;1;0;0;1;0
17573;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;37;578;599;0;1;0;0;1;0;0;1;0;0;0;1
17574;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;19;559;577;0;1;0;0;0;1;0;1;0;0;1;0
17575;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;16;590;594;0;1;0;0;0;1;0;1;0;0;0;1
17576;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;545;584;0;1;0;0;1;0;0;1;0;0;1;0
17577;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;523;507;1;0;1;0;0;0;0;1;0;0;1;0
17578;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;17;578;589;1;0;1;0;0;0;0;1;0;0;0;1
17579;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;469;486;1;0;1;0;0;0;0;1;0;1;0;0
17580;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;10;434;484;0;1;0;1;0;0;1;0;1;0;0;0
17581;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;4;483;520;0;1;0;1;0;0;1;0;0;1;0;0
17582;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;28;582;574;0;1;0;1;0;0;1;0;0;0;1;0
17583;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;20;588;568;1;0;0;0;0;1;0;1;0;0;1;0
17584;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;20;590;588;1;0;0;0;0;1;0;1;0;0;0;1
17585;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;536;535;1;0;1;0;0;0;0;1;0;1;0;0
17586;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;10;596;615;1;0;1;0;0;0;0;1;0;0;1;0
17587;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;30;661;629;1;0;1;0;0;0;0;1;0;0;0;1
17588;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;24;518;626;1;0;1;0;0;0;0;1;1;0;0;0
17589;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;612;608;1;0;1;0;0;0;1;0;0;0;0;1
17590;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;26;577;583;0;1;0;1;0;0;0;1;0;0;0;1
17591;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;442;547;0;1;0;0;1;0;0;1;1;0;0;0
17592;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;5;590;572;0;1;0;0;1;0;0;1;0;1;0;0
17593;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5;650;699;0;1;0;0;1;0;0;1;0;0;1;0
17594;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;22;650;648;0;1;0;0;1;0;0;1;0;0;0;1
17595;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;448;513;1;0;1;0;0;0;1;0;1;0;0;0
17596;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;38;544;553;1;0;1;0;0;0;1;0;0;1;0;0
17597;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;10;604;648;1;0;1;0;0;0;1;0;0;0;1;0
17598;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;29;654;651;1;0;1;0;0;0;1;0;0;0;0;1
17599;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;10;448;513;1;0;0;0;1;0;0;1;1;0;0;0
17600;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;9;509;578;1;0;0;0;1;0;0;1;0;1;0;0
17601;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;23;577;593;0;1;0;0;1;0;0;1;0;0;1;0
17602;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;19;610;606;1;0;0;0;1;0;0;1;0;0;0;1
17603;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;5;431;439;1;0;0;0;1;0;1;0;1;0;0;0
17604;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;13;505;520;0;1;0;0;1;0;1;0;0;1;0;0
17605;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;21;549;495;0;1;0;0;1;0;1;0;0;0;1;0
17606;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;11;595;616;1;0;1;0;0;0;1;0;0;0;0;1
17607;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;6;422;489;1;0;0;0;1;0;1;0;1;0;0;0
17608;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;15;604;601;0;1;0;0;1;0;1;0;0;1;0;0
17609;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5;643;639;1;0;0;0;1;0;1;0;0;0;1;0
17610;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;31;650;672;0;1;0;0;1;0;1;0;0;0;0;1
17611;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;7;505;484;0;1;0;0;0;1;0;1;0;1;0;0
17612;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;12;573;546;0;1;0;0;0;1;0;1;0;0;1;0
17613;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;19;626;618;0;1;0;0;0;1;0;1;0;0;0;1
17614;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;5;455;520;0;1;0;1;0;0;1;0;1;0;0;0
17615;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;540;562;1;0;0;1;0;0;1;0;0;1;0;0
17616;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;17;659;582;0;1;0;1;0;0;1;0;0;0;1;0
17617;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5;702;655;1;0;0;1;0;0;1;0;0;0;0;1
17618;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;487;470;1;0;1;0;0;0;0;1;0;1;0;0
17619;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;469;510;0;1;0;1;0;0;1;0;0;1;0;0
17620;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;22;604;607;0;1;0;1;0;0;1;0;0;0;1;0
17621;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;626;599;0;1;0;1;0;0;1;0;0;0;0;1
17622;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;14;431;500;0;1;0;0;1;0;1;0;1;0;0;0
17623;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;39;475;518;0;1;0;0;1;0;1;0;0;1;0;0
17624;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;624;614;1;0;1;0;0;0;0;1;0;0;0;1
17625;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;9;424;449;0;1;1;0;0;0;0;1;1;0;0;0
17626;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;10;579;543;1;0;1;0;0;0;0;1;0;0;1;0
17627;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;7;602;576;0;1;1;0;0;0;0;1;0;0;0;1
17628;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5;553;532;1;0;0;0;0;1;1;0;0;1;0;0
17629;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;591;561;1;0;0;0;0;1;1;0;0;0;1;0
17630;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;614;620;1;0;0;0;0;1;1;0;0;0;0;1
17631;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2;482;507;0;1;0;1;0;0;0;1;0;1;0;0
17632;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;15;549;590;0;1;0;1;0;0;0;1;0;0;1;0
17633;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;11;443;429;1;0;1;0;0;0;1;0;1;0;0;0
17634;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;8;414;500;0;1;0;1;0;0;0;1;1;0;0;0
17635;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;29;590;545;0;1;0;1;0;0;0;1;0;1;0;0
17636;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;12;650;615;0;1;0;1;0;0;0;1;0;0;1;0
17637;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;6;650;667;0;1;0;1;0;0;0;1;0;0;0;1
17638;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;18;631;674;1;0;0;1;0;0;0;1;0;0;1;0
17639;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;8;654;678;1;0;0;1;0;0;0;1;0;0;0;1
17640;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;558;542;1;0;1;0;0;0;0;1;0;1;0;0
17641;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;437;454;1;0;1;0;0;0;1;0;1;0;0;0
17642;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;17;478;493;1;0;1;0;0;0;1;0;0;1;0;0
17643;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;10;557;570;1;0;1;0;0;0;1;0;0;0;1;0
17644;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;604;618;1;0;1;0;0;0;1;0;0;0;0;1
17645;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;12;471;493;1;0;0;0;1;0;0;1;0;1;0;0
17646;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;564;559;1;0;0;0;1;0;0;1;0;0;1;0
17647;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;5;593;604;1;0;0;0;1;0;0;1;0;0;0;1
17648;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;20;530;540;1;0;0;1;0;0;0;1;0;0;1;0
17649;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;408;423;1;0;0;0;1;0;1;0;1;0;0;0
17650;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4;469;477;0;1;0;0;1;0;1;0;0;1;0;0
17651;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;14;542;549;1;0;0;0;1;0;1;0;0;0;0;1
17652;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;12;442;454;0;1;0;0;1;0;1;0;1;0;0;0
17653;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;9;536;592;1;0;0;0;1;0;1;0;0;1;0;0
17654;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;8;599;659;1;0;0;0;1;0;1;0;0;0;1;0
17655;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;15;599;645;1;0;0;0;1;0;1;0;0;0;0;1
17656;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4;533;548;1;0;1;0;0;0;0;1;0;0;1;0
17657;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;16;608;608;1;0;1;0;0;0;0;1;0;0;0;1
17658;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;29;604;634;1;0;0;0;0;1;1;0;0;0;0;1
17659;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;13;428;463;0;1;0;0;1;0;0;1;1;0;0;0
17660;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;3;459;502;0;1;0;0;1;0;0;1;0;1;0;0
17661;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;11;555;522;0;1;0;0;1;0;0;1;0;0;1;0
17662;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;4;575;591;0;1;0;0;1;0;0;1;0;0;0;1
17663;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;14;472;559;1;0;0;0;1;0;1;0;1;0;0;0
17664;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;463;602;1;0;1;0;0;0;1;0;1;0;0;0
17665;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;564;584;1;0;1;0;0;0;1;0;0;1;0;0
17666;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;611;632;1;0;1;0;0;0;1;0;0;0;1;0
17667;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;14;665;659;1;0;1;0;0;0;1;0;0;0;0;1
17668;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;405;468;0;1;0;1;0;0;0;1;1;0;0;0
17669;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;26;577;591;1;0;1;0;0;0;0;1;0;0;0;1
17670;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;29;599;632;0;1;0;0;1;0;1;0;0;0;1;0
17671;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;11;650;648;0;1;0;0;1;0;1;0;0;0;0;1
17672;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;5;451;528;0;1;0;1;0;0;1;0;1;0;0;0
17673;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;9;590;515;0;1;0;1;0;0;1;0;0;1;0;0
17674;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;591;584;0;1;0;1;0;0;1;0;0;0;1;0
17675;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;19;657;603;0;1;0;1;0;0;1;0;0;0;0;1
17676;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;13;477;545;0;1;0;1;0;0;0;1;0;1;0;0
17677;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;26;587;583;1;0;1;0;0;0;1;0;0;0;0;1
17678;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;16;494;497;0;1;0;0;1;0;1;0;0;1;0;0
17679;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;26;535;531;1;0;1;0;0;0;0;1;0;0;0;1
17680;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;22;564;574;1;0;0;1;0;0;0;1;0;0;1;0
17681;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;11;463;489;0;1;0;0;1;0;1;0;1;0;0;0
17682;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;14;585;620;0;1;0;0;1;0;1;0;0;0;0;1
17683;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;40;577;611;1;0;1;0;0;0;0;1;0;0;1;0
17684;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;31;657;634;1;0;1;0;0;0;0;1;0;0;0;1
17685;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;12;577;599;0;1;0;1;0;0;0;1;0;0;1;0
17686;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;14;618;700;0;1;0;1;0;0;0;1;0;0;0;1
17687;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;573;572;1;0;0;0;0;1;1;0;0;0;1;0
17688;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7;608;574;1;0;0;0;0;1;1;0;0;0;0;1
17689;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;7;442;454;1;0;0;0;0;1;0;1;0;1;0;0
17690;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;462;505;0;1;0;0;1;0;1;0;0;1;0;0
17691;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;12;505;536;0;1;0;0;1;0;1;0;0;0;1;0
17692;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;439;477;1;0;1;0;0;0;1;0;0;1;0;0
17693;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;8;508;518;1;0;1;0;0;0;1;0;0;0;1;0
17694;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;9;578;589;1;0;0;0;0;1;1;0;0;0;0;1
17695;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;16;425;473;0;1;0;0;1;0;1;0;1;0;0;0
17696;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;8;480;526;0;1;0;0;1;0;1;0;0;1;0;0
17697;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;34;526;563;0;1;0;0;1;0;1;0;0;0;1;0
17698;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;10;578;597;1;0;0;0;1;0;1;0;0;0;0;1
17699;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;15;474;473;0;1;0;1;0;0;0;1;1;0;0;0
